valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/15A20D024D0AB138.manifest,4/13/2021,8:28:06 AM,12775079
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F5CB995A9C470997.manifest,4/5/2021,11:29:13 AM,12821966
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/7E969CF0576124F8.manifest,4/1/2021,1:24:10 PM,12787563
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/A9C4C8DD873AAEBB.manifest,3/29/2021,8:14:11 PM,12775459
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/6828D69598DECE00.manifest,3/18/2021,10:57:20 AM,12616947
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/85F3175A4468C34F.manifest,3/11/2021,4:12:17 PM,12640873
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/92A6179A365E5543.manifest,3/2/2021,3:01:17 PM,12607165
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/C1978A6B28728C88.manifest,2/18/2021,12:50:17 PM,11717646
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/48FD3A02C2BEE203.manifest,2/16/2021,4:30:12 PM,11741537
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/2D4C5F68844E3DCD.manifest,2/1/2021,7:31:10 PM,11648671
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/47FA8CB468B4DE50.manifest,1/15/2021,2:29:11 PM,11220998
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/58D4038F44C5D1CF.manifest,1/13/2021,2:27:15 PM,11287147
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/9F8CF5FCD604B6CB.manifest,1/6/2021,5:47:16 PM,11244623
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/CA64D0F44108A56B.manifest,12/10/2020,2:49:12 PM,8647915
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/0E480D2E45D78B79.manifest,12/9/2020,10:24:17 AM,8625627
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/3CFCED521624B3A4.manifest,12/4/2020,10:04:11 PM,8623096
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/90AEF4A95072A99B.manifest,12/1/2020,3:31:23 PM,9332031
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/BF8010EC67A49100.manifest,11/10/2020,8:11:20 PM,9333229
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E14F95C022A863EF.manifest,11/2/2020,4:26:24 AM,9305595
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/5097DF97DB35D9F9.manifest,10/26/2020,4:12:36 PM,9328862
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/39FB0AF587CA1F08.manifest,10/15/2020,12:07:15 PM,8536925
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/FE7450B9B714BD40.manifest,10/14/2020,4:27:25 PM,8563271
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/0E6AE33BBF61EBEF.manifest,10/13/2020,8:00:07 AM,8508438
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/56A6C0016FBD2F63.manifest,9/30/2020,7:21:11 PM,2575315
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/7F0CA9B06DD016F7.manifest,9/28/2020,5:21:12 PM,2577541
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/AD5D95C9628E3A6F.manifest,9/15/2020,1:27:12 PM,2543426
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F1172AFB9747B35A.manifest,9/14/2020,3:59:12 PM,2523077
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/498BF271747A5398.manifest,9/3/2020,12:14:18 PM,2524615
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DC9FB2EC64911FD8.manifest,9/1/2020,10:49:11 PM,2522710
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/530CCBF58A92FAE2.manifest,8/31/2020,11:39:21 AM,2521697
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/66A7EE71924DEF1F.manifest,8/26/2020,5:50:19 PM,2478412
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8CE4A2C0083DAC46.manifest,8/20/2020,3:41:17 PM,2477307
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/9E27D9BA405CD472.manifest,8/18/2020,4:35:29 PM,2479585
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/578286EE06027CF5.manifest,8/5/2020,8:15:19 PM,2463570
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E08B300C449184DE.manifest,8/4/2020,9:00:59 PM,2464024
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DB6493AE07146C39.manifest,8/3/2020,9:30:23 AM,2466299
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/AE42C35F98B3EBA2.manifest,7/27/2020,12:57:02 PM,2264673
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DA2D4AB9ACC4EDA0.manifest,7/23/2020,10:19:15 AM,2266754
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/770F1734EE35A102.manifest,7/21/2020,10:53:36 AM,2265550
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/D932A41C8EF0CAA2.manifest,7/7/2020,1:22:16 PM,2204994
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/99D42218BF8844F7.manifest,6/30/2020,11:08:14 AM,2159007
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/6F83B2430A8CBFCD.manifest,6/25/2020,4:58:17 PM,2160967
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/08B0828959EF48DF.manifest,6/23/2020,5:48:15 PM,2161781
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F631EA8D25B5DFFB.manifest,6/19/2020,8:03:18 PM,2160213
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/9148B41D576ABEE0.manifest,6/8/2020,1:55:16 PM,2122111
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/156603F8CD75006A.manifest,6/3/2020,3:36:24 PM,2007207
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/16F543509D445859.manifest,6/2/2020,11:21:17 AM,2004450
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/0791E14BA7AC44FE.manifest,5/29/2020,1:06:26 AM,2004538
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/5BBA7874F213687D.manifest,5/8/2020,8:39:28 PM,1758687
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DCBDCE95D8C1CF26.manifest,5/4/2020,1:16:12 PM,1728863
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8404D6441DBD89A5.manifest,4/29/2020,9:06:11 PM,1729378
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F0A473620075FC4B.manifest,4/20/2020,11:00:10 PM,1694452
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/198A6AB4AADCDCB3.manifest,4/14/2020,9:10:12 AM,1694082
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/B419A6059A40FA98.manifest,4/3/2020,5:10:10 PM,1696313
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/76652DE661983A6A.manifest,4/1/2020,5:47:12 PM,1695092
